SCL_RF:Cav11c:Rg04      1.96738 
SCL_RF:Cav11c:Rg05      1.96798 
SCL_RF:Cav11c:Rg06      2.17598 
SCL_RF:Cav12a:Rg01      2.18911 
SCL_RF:Cav12a:Rg02      2.25773 
SCL_RF:Cav12a:Rg03      2.25916 
SCL_RF:Cav12a:Rg04      2.26092 
SCL_RF:Cav12a:Rg05      2.26288 
SCL_RF:Cav12a:Rg06      2.20185 
SCL_RF:Cav12b:Rg01      2.16859 
SCL_RF:Cav12b:Rg02      2.23018 
SCL_RF:Cav12b:Rg03      2.23154 
SCL_RF:Cav12b:Rg04      2.23320 
SCL_RF:Cav12b:Rg05      2.23503 
SCL_RF:Cav12b:Rg06      2.18076 
SCL_RF:Cav12c:Rg01      2.16691 
SCL_RF:Cav12c:Rg02      2.22227 
SCL_RF:Cav12c:Rg03      2.22360 
SCL_RF:Cav12c:Rg04      2.22519 
SCL_RF:Cav12c:Rg05      2.22691 
SCL_RF:Cav12c:Rg06      2.17872 
SCL_RF:Cav12d:Rg01      2.17095 
SCL_RF:Cav12d:Rg02      2.22040 
SCL_RF:Cav12d:Rg03      2.22170 
SCL_RF:Cav12d:Rg04      2.22322 
SCL_RF:Cav12d:Rg05      2.22487 
SCL_RF:Cav12d:Rg06      2.18247 
SCL_RF:Cav13a:Rg01      2.11059 
SCL_RF:Cav13a:Rg02      2.15294 
SCL_RF:Cav13a:Rg03      2.15414 
SCL_RF:Cav13a:Rg04      2.15552 
SCL_RF:Cav13a:Rg05      2.15700 
SCL_RF:Cav13a:Rg06      2.12116 
SCL_RF:Cav13b:Rg01      1.98199 
SCL_RF:Cav13b:Rg02      2.01666 
SCL_RF:Cav13b:Rg03      2.01770 
SCL_RF:Cav13b:Rg04      2.01886 
SCL_RF:Cav13b:Rg05      2.02010 
SCL_RF:Cav13b:Rg06      1.99104 
SCL_RF:Cav13c:Rg01      1.99030 
SCL_RF:Cav13c:Rg02      2.02049 
SCL_RF:Cav13c:Rg03      2.02150 
SCL_RF:Cav13c:Rg04      2.02262 
SCL_RF:Cav13c:Rg05      2.02382 
SCL_RF:Cav13c:Rg06      1.99917 
SCL_RF:Cav13d:Rg01      1.98863 
SCL_RF:Cav13d:Rg02      2.01427 
SCL_RF:Cav13d:Rg03      2.01525 
SCL_RF:Cav13d:Rg04      2.01633 
SCL_RF:Cav13d:Rg05      2.01747 
SCL_RF:Cav13d:Rg06      1.99722 
SCL_RF:Cav14a:Rg01      1.99809 
SCL_RF:Cav14a:Rg02      2.01945 
SCL_RF:Cav14a:Rg03      2.02041 
SCL_RF:Cav14a:Rg04      2.02146 
SCL_RF:Cav14a:Rg05      2.02256 
SCL_RF:Cav14a:Rg06      2.00651 
SCL_RF:Cav14b:Rg01      2.00113 
SCL_RF:Cav14b:Rg02      2.01821 
SCL_RF:Cav14b:Rg03      2.01915 
SCL_RF:Cav14b:Rg04      2.02016 
SCL_RF:Cav14b:Rg05      2.02121 
SCL_RF:Cav14b:Rg06      2.00932 
SCL_RF:Cav14c:Rg01      2.08895 
SCL_RF:Cav14c:Rg02      2.10244 
SCL_RF:Cav14c:Rg03      2.10343 
SCL_RF:Cav14c:Rg04      2.10449 
SCL_RF:Cav14c:Rg05      2.10558 
SCL_RF:Cav14c:Rg06      2.09760 
SCL_RF:Cav14d:Rg01      2.18409 
SCL_RF:Cav14d:Rg02      2.19361 
SCL_RF:Cav14d:Rg03      2.19466 
SCL_RF:Cav14d:Rg04      2.19576 
SCL_RF:Cav14d:Rg05      2.19690 
SCL_RF:Cav14d:Rg06      2.19323 
SCL_RF:Cav15a:Rg01      2.06937 
SCL_RF:Cav15a:Rg02      2.07391 
SCL_RF:Cav15a:Rg03      2.07482 
SCL_RF:Cav15a:Rg04      2.07577 
SCL_RF:Cav15a:Rg05      2.07675 
SCL_RF:Cav15a:Rg06      2.07730 
SCL_RF:Cav15b:Rg01      1.82649 
SCL_RF:Cav15b:Rg02      1.82685 
SCL_RF:Cav15b:Rg03      1.82754 
SCL_RF:Cav15b:Rg04      1.82825 
SCL_RF:Cav15b:Rg05      1.82897 
SCL_RF:Cav15b:Rg06      1.83248 
SCL_RF:Cav15c:Rg01      1.87206 
SCL_RF:Cav15c:Rg02      1.86931 
SCL_RF:Cav15c:Rg03      1.87001 
SCL_RF:Cav15c:Rg04      1.87073 
SCL_RF:Cav15c:Rg05      1.87146 
SCL_RF:Cav15c:Rg06      1.87816 
SCL_RF:Cav15d:Rg01      2.17496 
SCL_RF:Cav15d:Rg02      2.16826 
SCL_RF:Cav15d:Rg03      2.16918 
SCL_RF:Cav15d:Rg04      2.17011 
SCL_RF:Cav15d:Rg05      2.17106 
SCL_RF:Cav15d:Rg06      2.18294 
SCL_RF:Cav16a:Rg01      2.14124 
SCL_RF:Cav16a:Rg02      2.13061 
SCL_RF:Cav16a:Rg03      2.13147 
SCL_RF:Cav16a:Rg04      2.13234 
SCL_RF:Cav16a:Rg05      2.13321 
SCL_RF:Cav16a:Rg06      2.14871 
SCL_RF:Cav16b:Rg01      2.06116 
SCL_RF:Cav16b:Rg02      2.04723 
SCL_RF:Cav16b:Rg03      2.04799 
SCL_RF:Cav16b:Rg04      2.04877 
SCL_RF:Cav16b:Rg05      2.04955 
SCL_RF:Cav16b:Rg06      2.06785 
SCL_RF:Cav16c:Rg01      2.16580 
SCL_RF:Cav16c:Rg02      2.14760 
SCL_RF:Cav16c:Rg03      2.14842 
SCL_RF:Cav16c:Rg04      2.14924 
SCL_RF:Cav16c:Rg05      2.15006 
SCL_RF:Cav16c:Rg06      2.17294 
SCL_RF:Cav16d:Rg01      1.99854 
SCL_RF:Cav16d:Rg02      1.97833 
SCL_RF:Cav16d:Rg03      1.97900 
SCL_RF:Cav16d:Rg04      1.97968 
SCL_RF:Cav16d:Rg05      1.98034 
SCL_RF:Cav16d:Rg06      2.00441 
SCL_RF:Cav17a:Rg01      2.03899 
SCL_RF:Cav17a:Rg02      2.01532 
SCL_RF:Cav17a:Rg03      2.01600 
SCL_RF:Cav17a:Rg04      2.01668 
SCL_RF:Cav17a:Rg05      2.01734 
SCL_RF:Cav17a:Rg06      2.04490 
SCL_RF:Cav17b:Rg01      1.88859 
SCL_RF:Cav17b:Rg02      1.86383 
SCL_RF:Cav17b:Rg03      1.86440 
SCL_RF:Cav17b:Rg04      1.86495 
SCL_RF:Cav17b:Rg05      1.86550 
SCL_RF:Cav17b:Rg06      1.89350 
SCL_RF:Cav17c:Rg01      2.09944 
SCL_RF:Cav17c:Rg02      2.06920 
SCL_RF:Cav17c:Rg03      2.06988 
SCL_RF:Cav17c:Rg04      2.07054 
SCL_RF:Cav17c:Rg05      2.07120 
SCL_RF:Cav17c:Rg06      2.10533 
SCL_RF:Cav17d:Rg01      1.86458 
SCL_RF:Cav17d:Rg02      1.83499 
SCL_RF:Cav17d:Rg03      1.83551 
SCL_RF:Cav17d:Rg04      1.83601 
SCL_RF:Cav17d:Rg05      1.83651 
SCL_RF:Cav17d:Rg06      1.86907 
SCL_RF:Cav18a:Rg01      1.87983 
SCL_RF:Cav18a:Rg02      1.84770 
SCL_RF:Cav18a:Rg03      1.84821 
SCL_RF:Cav18a:Rg04      1.84870 
SCL_RF:Cav18a:Rg05      1.84919 
SCL_RF:Cav18a:Rg06      1.88426 
SCL_RF:Cav18b:Rg01      1.82446 
SCL_RF:Cav18b:Rg02      1.79108 
SCL_RF:Cav18b:Rg03      1.79154 
SCL_RF:Cav18b:Rg04      1.79199 
SCL_RF:Cav18b:Rg05      1.79244 
SCL_RF:Cav18b:Rg06      1.82852 
SCL_RF:Cav18c:Rg01      2.06962 
SCL_RF:Cav18c:Rg02      2.02948 
SCL_RF:Cav18c:Rg03      2.03006 
SCL_RF:Cav18c:Rg04      2.03063 
SCL_RF:Cav18c:Rg05      2.03117 
SCL_RF:Cav18c:Rg06      2.07469 
SCL_RF:Cav18d:Rg01      1.77514 
SCL_RF:Cav18d:Rg02      1.73844 
SCL_RF:Cav18d:Rg03      1.73885 
SCL_RF:Cav18d:Rg04      1.73925 
SCL_RF:Cav18d:Rg05      1.73964 
SCL_RF:Cav18d:Rg06      1.77876 
SCL_RF:Cav19a:Rg01      1.92650 
SCL_RF:Cav19a:Rg02      1.88470 
SCL_RF:Cav19a:Rg03      1.88518 
SCL_RF:Cav19a:Rg04      1.88563 
SCL_RF:Cav19a:Rg05      1.88608 
SCL_RF:Cav19a:Rg06      1.93064 
SCL_RF:Cav19b:Rg01      1.77525 
SCL_RF:Cav19b:Rg02      1.73477 
SCL_RF:Cav19b:Rg03      1.73516 
SCL_RF:Cav19b:Rg04      1.73554 
SCL_RF:Cav19b:Rg05      1.73590 
SCL_RF:Cav19b:Rg06      1.77867 
SCL_RF:Cav19c:Rg01      1.93627 
SCL_RF:Cav19c:Rg02      1.89027 
SCL_RF:Cav19c:Rg03      1.89072 
SCL_RF:Cav19c:Rg04      1.89116 
SCL_RF:Cav19c:Rg05      1.89157 
SCL_RF:Cav19c:Rg06      1.94023 
SCL_RF:Cav19d:Rg01      1.78409 
SCL_RF:Cav19d:Rg02      1.73982 
SCL_RF:Cav19d:Rg03      1.74019 
SCL_RF:Cav19d:Rg04      1.74055 
SCL_RF:Cav19d:Rg05      1.74089 
SCL_RF:Cav19d:Rg06      1.78735 
SCL_RF:Cav20a:Rg01      2.18203 
SCL_RF:Cav20a:Rg02      2.12597 
SCL_RF:Cav20a:Rg03      2.12650 
SCL_RF:Cav20a:Rg04      2.12702 
SCL_RF:Cav20a:Rg05      2.12752 
SCL_RF:Cav20a:Rg06      2.18677 
SCL_RF:Cav20b:Rg01      2.18805 
SCL_RF:Cav20b:Rg02      2.12942 
SCL_RF:Cav20b:Rg03      2.12994 
SCL_RF:Cav20b:Rg04      2.13045 
SCL_RF:Cav20b:Rg05      2.13093 
SCL_RF:Cav20b:Rg06      2.19267 
SCL_RF:Cav20c:Rg01      2.19395 
SCL_RF:Cav20c:Rg02      2.13280 
SCL_RF:Cav20c:Rg03      2.13331 
SCL_RF:Cav20c:Rg04      2.13380 
SCL_RF:Cav20c:Rg05      2.13427 
SCL_RF:Cav20c:Rg06      2.19844 
SCL_RF:Cav20d:Rg01      2.19969 
SCL_RF:Cav20d:Rg02      2.13610 
SCL_RF:Cav20d:Rg03      2.13659 
SCL_RF:Cav20d:Rg04      2.13707 
SCL_RF:Cav20d:Rg05      2.13752 
SCL_RF:Cav20d:Rg06      2.20407 
SCL_RF:Cav21a:Rg01      2.05887 
SCL_RF:Cav21a:Rg02      1.99723 
SCL_RF:Cav21a:Rg03      1.99765 
SCL_RF:Cav21a:Rg04      1.99805 
SCL_RF:Cav21a:Rg05      1.99843 
SCL_RF:Cav21a:Rg06      2.06258 
SCL_RF:Cav21b:Rg01      1.81479 
SCL_RF:Cav21b:Rg02      1.75876 
SCL_RF:Cav21b:Rg03      1.75907 
SCL_RF:Cav21b:Rg04      1.75938 
SCL_RF:Cav21b:Rg05      1.75966 
SCL_RF:Cav21b:Rg06      1.81759 
SCL_RF:Cav21c:Rg01      1.74925 
SCL_RF:Cav21c:Rg02      1.69387 
SCL_RF:Cav21c:Rg03      1.69415 
SCL_RF:Cav21c:Rg04      1.69443 
SCL_RF:Cav21c:Rg05      1.69469 
SCL_RF:Cav21c:Rg06      1.75179 
SCL_RF:Cav21d:Rg01      2.13555 
SCL_RF:Cav21d:Rg02      2.06645 
SCL_RF:Cav21d:Rg03      2.06686 
SCL_RF:Cav21d:Rg04      2.06726 
SCL_RF:Cav21d:Rg05      2.06764 
SCL_RF:Cav21d:Rg06      2.13924 
SCL_RF:Cav22a:Rg01      2.23276 
SCL_RF:Cav22a:Rg02      2.15857 
SCL_RF:Cav22a:Rg03      2.15901 
SCL_RF:Cav22a:Rg04      2.15943 
SCL_RF:Cav22a:Rg05      2.15983 
SCL_RF:Cav22a:Rg06      2.23667 
SCL_RF:Cav22b:Rg01      2.13619 
SCL_RF:Cav22b:Rg02      2.06329 
SCL_RF:Cav22b:Rg03      2.06368 
SCL_RF:Cav22b:Rg04      2.06405 
SCL_RF:Cav22b:Rg05      2.06440 
SCL_RF:Cav22b:Rg06      2.13966 
SCL_RF:Cav22c:Rg01      1.71635 
SCL_RF:Cav22c:Rg02      1.65630 
SCL_RF:Cav22c:Rg03      1.65655 
SCL_RF:Cav22c:Rg04      1.65678 
SCL_RF:Cav22c:Rg05      1.65700 
SCL_RF:Cav22c:Rg06      1.71853 
SCL_RF:Cav22d:Rg01      2.16525 
SCL_RF:Cav22d:Rg02      2.08819 
SCL_RF:Cav22d:Rg03      2.08857 
SCL_RF:Cav22d:Rg04      2.08894 
SCL_RF:Cav22d:Rg05      2.08927 
SCL_RF:Cav22d:Rg06      2.16864 
SCL_RF:Cav23a:Rg01      2.17556 
SCL_RF:Cav23a:Rg02      2.09641 
SCL_RF:Cav23a:Rg03      2.09678 
SCL_RF:Cav23a:Rg04      2.09714 
SCL_RF:Cav23a:Rg05      2.09747 
SCL_RF:Cav23a:Rg06      2.17888 
SCL_RF:Cav23b:Rg01      1.88741 
SCL_RF:Cav23b:Rg02      1.81723 
SCL_RF:Cav23b:Rg03      1.81751 
SCL_RF:Cav23b:Rg04      1.81777 
SCL_RF:Cav23b:Rg05      1.81801 
SCL_RF:Cav23b:Rg06      1.88984 
SCL_RF:Cav23c:Rg01      2.18933 
SCL_RF:Cav23c:Rg02      2.10656 
SCL_RF:Cav23c:Rg03      2.10691 
SCL_RF:Cav23c:Rg04      2.10725 
SCL_RF:Cav23c:Rg05      2.10757 
SCL_RF:Cav23c:Rg06      2.19251 
SCL_RF:Cav23d:Rg01      2.20634 
SCL_RF:Cav23d:Rg02      2.12130 
SCL_RF:Cav23d:Rg03      2.12165 
SCL_RF:Cav23d:Rg04      2.12199 
SCL_RF:Cav23d:Rg05      2.12230 
SCL_RF:Cav23d:Rg06      2.20949 
SCL_RF:Cav24a:Rg01      2.70303 
SCL_RF:Cav24a:Rg02      2.59699 
SCL_RF:Cav24a:Rg03      2.59749 
SCL_RF:Cav24a:Rg04      2.59798 
SCL_RF:Cav24a:Rg05      2.59843 
SCL_RF:Cav24a:Rg06      2.70761 
SCL_RF:Cav24b:Rg01      2.70919 
SCL_RF:Cav24b:Rg02      2.60056 
SCL_RF:Cav24b:Rg03      2.60105 
SCL_RF:Cav24b:Rg04      2.60153 
SCL_RF:Cav24b:Rg05      2.60197 
SCL_RF:Cav24b:Rg06      2.71363 
SCL_RF:Cav24c:Rg01      2.71517 
SCL_RF:Cav24c:Rg02      2.60403 
SCL_RF:Cav24c:Rg03      2.60451 
SCL_RF:Cav24c:Rg04      2.60497 
SCL_RF:Cav24c:Rg05      2.60539 
SCL_RF:Cav24c:Rg06      2.71948 
SCL_RF:Cav24d:Rg01      2.72104 
SCL_RF:Cav24d:Rg02      2.60746 
SCL_RF:Cav24d:Rg03      2.60792 
SCL_RF:Cav24d:Rg04      2.60837 
SCL_RF:Cav24d:Rg05      2.60877 
SCL_RF:Cav24d:Rg06      2.72523 
SCL_RF:Cav25a:Rg01      2.72670 
SCL_RF:Cav25a:Rg02      2.61074 
SCL_RF:Cav25a:Rg03      2.61119 
SCL_RF:Cav25a:Rg04      2.61162 
SCL_RF:Cav25a:Rg05      2.61202 
SCL_RF:Cav25a:Rg06      2.73077 
SCL_RF:Cav25b:Rg01      2.73223 
SCL_RF:Cav25b:Rg02      2.61396 
SCL_RF:Cav25b:Rg03      2.61439 
SCL_RF:Cav25b:Rg04      2.61481 
SCL_RF:Cav25b:Rg05      2.61519 
SCL_RF:Cav25b:Rg06      2.73619 
SCL_RF:Cav25c:Rg01      2.73762 
SCL_RF:Cav25c:Rg02      2.61709 
SCL_RF:Cav25c:Rg03      2.61751 
SCL_RF:Cav25c:Rg04      2.61792 
SCL_RF:Cav25c:Rg05      2.61829 
SCL_RF:Cav25c:Rg06      2.74146 
SCL_RF:Cav25d:Rg01      2.74283 
SCL_RF:Cav25d:Rg02      2.62010 
SCL_RF:Cav25d:Rg03      2.62051 
SCL_RF:Cav25d:Rg04      2.62091 
SCL_RF:Cav25d:Rg05      2.62127 
SCL_RF:Cav25d:Rg06      2.74656 
SCL_RF:Cav26a:Rg01      2.74793 
SCL_RF:Cav26a:Rg02      2.62307 
SCL_RF:Cav26a:Rg03      2.62347 
SCL_RF:Cav26a:Rg04      2.62385 
SCL_RF:Cav26a:Rg05      2.62420 
SCL_RF:Cav26a:Rg06      2.75156 
SCL_RF:Cav26b:Rg01      2.75290 
SCL_RF:Cav26b:Rg02      2.62596 
SCL_RF:Cav26b:Rg03      2.62634 
SCL_RF:Cav26b:Rg04      2.62672 
SCL_RF:Cav26b:Rg05      2.62706 
SCL_RF:Cav26b:Rg06      2.75644 
SCL_RF:Cav26c:Rg01      2.75774 
SCL_RF:Cav26c:Rg02      2.62877 
SCL_RF:Cav26c:Rg03      2.62914 
SCL_RF:Cav26c:Rg04      2.62951 
SCL_RF:Cav26c:Rg05      2.62984 
SCL_RF:Cav26c:Rg06      2.76118 
SCL_RF:Cav26d:Rg01      2.76246 
SCL_RF:Cav26d:Rg02      2.63151 
SCL_RF:Cav26d:Rg03      2.63187 
SCL_RF:Cav26d:Rg04      2.63223 
SCL_RF:Cav26d:Rg05      2.63255 
SCL_RF:Cav26d:Rg06      2.76581 
SCL_RF:Cav27a:Rg01      2.76707 
SCL_RF:Cav27a:Rg02      2.63418 
SCL_RF:Cav27a:Rg03      2.63454 
SCL_RF:Cav27a:Rg04      2.63488 
SCL_RF:Cav27a:Rg05      2.63519 
SCL_RF:Cav27a:Rg06      2.77032 
SCL_RF:Cav27b:Rg01      2.77155 
SCL_RF:Cav27b:Rg02      2.63679 
SCL_RF:Cav27b:Rg03      2.63713 
SCL_RF:Cav27b:Rg04      2.63747 
SCL_RF:Cav27b:Rg05      2.63777 
SCL_RF:Cav27b:Rg06      2.77472 
SCL_RF:Cav27c:Rg01      2.77592 
SCL_RF:Cav27c:Rg02      2.63933 
SCL_RF:Cav27c:Rg03      2.63966 
SCL_RF:Cav27c:Rg04      2.63999 
SCL_RF:Cav27c:Rg05      2.64028 
SCL_RF:Cav27c:Rg06      2.77901 
SCL_RF:Cav27d:Rg01      2.78019 
SCL_RF:Cav27d:Rg02      2.64181 
SCL_RF:Cav27d:Rg03      2.64213 
SCL_RF:Cav27d:Rg04      2.64245 
SCL_RF:Cav27d:Rg05      2.64273 
SCL_RF:Cav27d:Rg06      2.78320 
SCL_RF:Cav28a:Rg01      2.78435 
