pos[m] eKin rmsX rmsXp rmsY rmsYp rmsZ rmsdp_p  rmsZp phase time eKin x xp y yp z dp_p zp phase0 time0 eKin0 
+5.701634e+001    115.230803  +1.529388e-003 +1.007384e-003 +1.238882e-003 +8.593512e-004 +1.710154e-003 +3.971047e-004 +3.150609e-004 +1.818497e+000 +1.255001e-011 +8.651719e-002 +1.270914e-005 -7.257487e-006 +1.877984e-006 +9.073303e-006 +2.880063e-005 -5.343726e-005 +4.239686e-005 +3.062523e-002 +2.113542e-013 +1.164237e-002 
+5.706692e+001    115.377897  +1.482457e-003 +9.905198e-004 +1.276794e-003 +8.732505e-004 +1.714344e-003 +3.934617e-004 +3.120835e-004 +1.821976e+000 +1.257403e-011 +8.582730e-002 +1.234349e-005 -7.133479e-006 +2.336887e-006 +9.073473e-006 +2.661434e-005 -5.444153e-005 +4.318159e-005 +2.828529e-002 +1.952056e-013 +1.187554e-002 
+5.711750e+001    115.525366  +1.437365e-003 +9.744026e-004 +1.316528e-003 +8.876572e-004 +1.717785e-003 +3.905909e-004 +3.097198e-004 +1.824656e+000 +1.259252e-011 +8.530439e-002 +1.198752e-005 -7.013366e-006 +2.795967e-006 +9.077473e-006 +2.436575e-005 -5.540771e-005 +4.393565e-005 +2.588165e-002 +1.786173e-013 +1.210095e-002 
+5.716807e+001    115.673023  +1.392915e-003 +9.585373e-004 +1.356876e-003 +9.022350e-004 +1.720970e-003 +3.879848e-004 +3.075672e-004 +1.827060e+000 +1.260911e-011 +8.483790e-002 +1.163481e-005 -6.894370e-006 +3.255199e-006 +9.082856e-006 +2.209641e-005 -5.635833e-005 +4.467694e-005 +2.345855e-002 +1.618948e-013 +1.232348e-002 
+5.721865e+001    115.820868  +1.349943e-003 +9.432479e-004 +1.398625e-003 +9.172044e-004 +1.723564e-003 +3.859863e-004 +3.058972e-004 +1.828834e+000 +1.262135e-011 +8.450320e-002 +1.128953e-005 -6.777811e-006 +3.714836e-006 +9.091454e-006 +1.977974e-005 -5.727177e-005 +4.538833e-005 +2.098783e-002 +1.448435e-013 +1.253839e-002 
+5.726923e+001    115.968713  +1.308156e-003 +9.284016e-004 +1.441445e-003 +9.324808e-004 +1.725697e-003 +3.844646e-004 +3.046059e-004 +1.830119e+000 +1.263022e-011 +8.427192e-002 +1.094993e-005 -6.662949e-006 +4.174998e-006 +9.102449e-006 +1.742802e-005 -5.815085e-005 +4.607210e-005 +1.848259e-002 +1.275541e-013 +1.274625e-002 
+5.731981e+001    116.116464  +1.267224e-003 +9.138752e-004 +1.485037e-003 +9.479790e-004 +1.727498e-003 +3.832873e-004 +3.035881e-004 +1.831051e+000 +1.263665e-011 +8.411539e-002 +1.061442e-005 -6.549311e-006 +4.635539e-006 +9.115176e-006 +1.505098e-005 -5.900509e-005 +4.673581e-005 +1.595320e-002 +1.100980e-013 +1.294913e-002 
+5.737038e+001    116.264027  +1.228193e-003 +9.000399e-004 +1.530267e-003 +9.639622e-004 +1.728575e-003 +3.828640e-004 +3.031680e-004 +1.831217e+000 +1.263780e-011 +8.412375e-002 +1.028750e-005 -6.438383e-006 +5.097211e-006 +9.131532e-006 +1.262317e-005 -5.979559e-005 +4.734869e-005 +1.337273e-002 +9.228936e-014 +1.313842e-002 
+5.742096e+001    116.411590  +1.189860e-003 +8.864545e-004 +1.576077e-003 +9.801227e-004 +1.729391e-003 +3.827154e-004 +3.029657e-004 +1.831109e+000 +1.263705e-011 +8.419224e-002 +9.963594e-006 -6.328555e-006 +5.559364e-006 +9.149244e-006 +1.017830e-005 -6.056115e-005 +4.794150e-005 +1.077696e-002 +7.437517e-014 +1.332264e-002 
+5.747153e+001    116.558683  +1.153223e-003 +8.734722e-004 +1.623275e-003 +9.967134e-004 +1.729579e-003 +3.832317e-004 +3.032899e-004 +1.830340e+000 +1.263174e-011 +8.440681e-002 +9.646832e-006 -6.221506e-006 +6.022758e-006 +9.170271e-006 +7.693646e-006 -6.126465e-005 +4.848489e-005 +8.141858e-003 +5.618949e-014 +1.349354e-002 
+5.752211e+001    116.705213  +1.117846e-003 +8.609583e-004 +1.671452e-003 +1.013573e-003 +1.729316e-003 +3.842194e-004 +3.039871e-004 +1.829099e+000 +1.262318e-011 +8.472524e-002 +9.334945e-006 -6.117078e-006 +6.487237e-006 +9.193765e-006 +5.183869e-006 -6.191663e-005 +4.898727e-005 +5.482981e-003 +3.783976e-014 +1.365340e-002 
+5.757269e+001    116.851461  +1.083508e-003 +8.488303e-004 +1.720435e-003 +1.030653e-003 +1.728683e-003 +3.855953e-004 +3.049912e-004 +1.827471e+000 +1.261194e-011 +8.512959e-002 +9.027073e-006 -6.014808e-006 +6.952608e-006 +9.219291e-006 +2.653402e-006 -6.252618e-005 +4.945584e-005 +2.805034e-003 +1.935841e-014 +1.380418e-002 
+5.762286e+001    116.870341  +1.051668e-003 +8.420019e-004 +1.770388e-003 +1.040211e-003 +1.727443e-003 +3.853350e-004 +3.047745e-004 +1.826037e+000 +1.260205e-011 +8.508516e-002 +8.727366e-006 -5.969341e-006 +7.414968e-006 +9.218553e-006 +1.236270e-007 -6.260073e-005 +4.951303e-005 +1.306830e-004 +9.018840e-016 +1.382276e-002 
+5.767323e+001    116.870341  +1.020041e-003 +8.359287e-004 +1.820733e-003 +1.048695e-003 +1.726107e-003 +3.848299e-004 +3.043750e-004 +1.824624e+000 +1.259230e-011 +8.497362e-002 +8.427385e-006 -5.932104e-006 +7.879175e-006 +9.213901e-006 -2.418600e-006 -6.259599e-005 +4.950929e-005 +2.556641e-003 +1.764418e-014 +1.382171e-002 
+5.772451e+001    116.870341  +1.003052e-003 +8.309961e-004 +1.846496e-003 +1.074577e-003 +1.725187e-003 +3.846538e-004 +3.042357e-004 +1.823652e+000 +1.258559e-011 +8.493475e-002 +8.237928e-006 -3.565015e-006 +8.234794e-006 +6.796992e-006 -4.999356e-006 -6.259356e-005 +4.950736e-005 +5.284694e-003 +3.647132e-014 +1.382117e-002 
+5.777499e+001    116.870341  +1.002798e-003 +8.274961e-004 +1.844247e-003 +1.118713e-003 +1.724760e-003 +3.848468e-004 +3.043883e-004 +1.823200e+000 +1.258247e-011 +8.497735e-002 +8.177029e-006 +1.285928e-006 +8.458083e-006 +1.807173e-006 -7.530820e-006 -6.259375e-005 +4.950751e-005 +7.960641e-003 +5.493886e-014 +1.382122e-002 
+5.782619e+001    116.870341  +1.020784e-003 +8.295814e-004 +1.812615e-003 +1.133877e-003 +1.725281e-003 +3.855472e-004 +3.049423e-004 +1.823751e+000 +1.258627e-011 +8.513201e-002 +8.250004e-006 +3.492352e-006 +8.545982e-006 -4.489158e-007 -1.011050e-005 -6.259610e-005 +4.950937e-005 +1.068756e-002 +7.375815e-014 +1.382174e-002 
+5.787632e+001    116.870341  +1.052724e-003 +8.360507e-004 +1.758583e-003 +1.125462e-003 +1.726541e-003 +3.866295e-004 +3.057983e-004 +1.825083e+000 +1.259546e-011 +8.537099e-002 +8.427315e-006 +3.520015e-006 +8.523145e-006 -4.535443e-007 -1.264539e-005 -6.260011e-005 +4.951254e-005 +1.336712e-002 +9.225067e-014 +1.382262e-002 
+5.792645e+001    116.870247  +1.084664e-003 +8.425201e-004 +1.704553e-003 +1.117046e-003 +1.727800e-003 +3.877118e-004 +3.066543e-004 +1.826414e+000 +1.260465e-011 +8.560996e-002 +8.604627e-006 +3.547679e-006 +8.500308e-006 -4.581728e-007 -1.518028e-005 -6.260412e-005 +4.951572e-005 +1.604669e-002 +1.107432e-013 +1.382351e-002 
+5.797658e+001    116.870247  +1.116604e-003 +8.489894e-004 +1.650522e-003 +1.108631e-003 +1.729060e-003 +3.887941e-004 +3.075104e-004 +1.827746e+000 +1.261384e-011 +8.584894e-002 +8.781937e-006 +3.575342e-006 +8.477470e-006 -4.628014e-007 -1.771517e-005 -6.260813e-005 +4.951889e-005 +1.872626e-002 +1.292357e-013 +1.382439e-002 
+5.802799e+001    116.936561  +1.150891e-003 +8.581099e-004 +1.596107e-003 +1.095734e-003 +1.731043e-003 +3.884893e-004 +3.072308e-004 +1.829409e+000 +1.262532e-011 +8.582774e-002 +8.966562e-006 +3.627114e-006 +8.454624e-006 -4.466173e-007 -2.032391e-005 -6.274417e-005 +4.962026e-005 +2.147880e-002 +1.482319e-013 +1.386188e-002 
+5.807893e+001    117.083279  +1.186734e-003 +8.701878e-004 +1.543413e-003 +1.077735e-003 +1.733854e-003 +3.864565e-004 +3.055383e-004 +1.831418e+000 +1.263918e-011 +8.548019e-002 +9.152888e-006 +3.707040e-006 +8.432689e-006 -4.049735e-007 -2.291975e-005 -6.304035e-005 +4.984064e-005 +2.420943e-002 +1.670768e-013 +1.394388e-002 
+5.812987e+001    117.231312  +1.224244e-003 +8.827486e-004 +1.492222e-003 +1.060342e-003 +1.736030e-003 +3.851051e-004 +3.043845e-004 +1.832747e+000 +1.264836e-011 +8.528332e-002 +9.344431e-006 +3.785162e-006 +8.413467e-006 -3.644472e-007 -2.553068e-005 -6.331495e-005 +5.004372e-005 +2.695303e-002 +1.860113e-013 +1.402139e-002 
+5.818081e+001    117.379720  +1.262438e-003 +8.955098e-004 +1.441658e-003 +1.043195e-003 +1.737943e-003 +3.840318e-004 +3.034509e-004 +1.833795e+000 +1.265559e-011 +8.514769e-002 +9.538131e-006 +3.862583e-006 +8.395365e-006 -3.243217e-007 -2.814769e-005 -6.357911e-005 +5.023839e-005 +2.970011e-002 +2.049697e-013 +1.409679e-002 
+5.823175e+001    117.528504  +1.302479e-003 +9.088267e-004 +1.392857e-003 +1.026705e-003 +1.739133e-003 +3.836989e-004 +3.031025e-004 +1.834079e+000 +1.265755e-011 +8.517608e-002 +9.737749e-006 +3.938369e-006 +8.380334e-006 -2.848952e-007 -3.078025e-005 -6.380457e-005 +5.040235e-005 +3.246066e-002 +2.240211e-013 +1.416377e-002 
+5.828268e+001    117.677476  +1.343344e-003 +9.223942e-004 +1.344888e-003 +1.010510e-003 +1.739993e-003 +3.836924e-004 +3.030120e-004 +1.834014e+000 +1.265710e-011 +8.527693e-002 +9.940059e-006 +4.013613e-006 +8.366705e-006 -2.457601e-007 -3.341876e-005 -6.400735e-005 +5.054828e-005 +3.522456e-002 +2.430956e-013 +1.422585e-002 
+5.833362e+001    117.826542  +1.385349e-003 +9.363088e-004 +1.298070e-003 +9.947226e-004 +1.740396e-003 +3.841380e-004 +3.032783e-004 +1.833468e+000 +1.265333e-011 +8.547843e-002 +1.014610e-005 +4.088110e-006 +8.355013e-006 -2.070287e-007 -3.606551e-005 -6.417871e-005 +5.066932e-005 +3.799420e-002 +2.622098e-013 +1.428105e-002 
+5.838456e+001    117.975514  +1.428764e-003 +9.506644e-004 +1.252764e-003 +9.794491e-004 +1.740222e-003 +3.851397e-004 +3.039835e-004 +1.832316e+000 +1.264538e-011 +8.580404e-002 +1.035684e-005 +4.162160e-006 +8.345774e-006 -1.683697e-007 -3.871990e-005 -6.430121e-005 +5.075172e-005 +4.076900e-002 +2.813596e-013 +1.432546e-002 
+5.843550e+001    118.124580  +1.472789e-003 +9.652120e-004 +1.208119e-003 +9.643993e-004 +1.739797e-003 +3.863821e-004 +3.048781e-004 +1.830903e+000 +1.263563e-011 +8.618385e-002 +1.056963e-005 +4.236026e-006 +8.337603e-006 -1.297038e-007 -4.137732e-005 -6.440164e-005 +5.081666e-005 +4.354407e-002 +3.005112e-013 +1.436501e-002 
+5.848644e+001    118.273458  +1.518549e-003 +9.803202e-004 +1.165451e-003 +9.500004e-004 +1.738647e-003 +3.883090e-004 +3.063123e-004 +1.828731e+000 +1.262064e-011 +8.671705e-002 +1.078830e-005 +4.309475e-006 +8.332539e-006 -9.057337e-008 -4.404001e-005 -6.442841e-005 +5.082348e-005 +4.632182e-002 +3.196813e-013 +1.438813e-002 
+5.853738e+001    118.422149  +1.565014e-003 +9.956670e-004 +1.123641e-003 +9.358777e-004 +1.737198e-003 +3.905169e-004 +3.079673e-004 +1.826247e+000 +1.260350e-011 +8.731398e-002 +1.100940e-005 +4.383029e-006 +8.328790e-006 -5.093120e-008 -4.670272e-005 -6.441964e-005 +5.080227e-005 +4.909671e-002 +3.388317e-013 +1.440331e-002 
+5.858831e+001    118.570557  +1.612597e-003 +1.011392e-003 +1.083189e-003 +9.221924e-004 +1.735272e-003 +3.931697e-004 +3.099724e-004 +1.823269e+000 +1.258294e-011 +8.801147e-002 +1.123436e-005 +4.456748e-006 +8.327127e-006 -1.047873e-008 -4.936546e-005 -6.435461e-005 +5.073675e-005 +5.186881e-002 +3.579628e-013 +1.440585e-002 
+5.863926e+001    118.718214  +1.661461e-003 +1.027510e-003 +1.044405e-003 +9.090703e-004 +1.732795e-003 +3.962953e-004 +3.123494e-004 +1.819720e+000 +1.255845e-011 +8.881582e-002 +1.146381e-005 +4.530714e-006 +8.327961e-006 +3.094664e-008 -5.202377e-005 -6.421954e-005 +5.061612e-005 +5.463351e-002 +3.770429e-013 +1.439258e-002 
+5.869023e+001    118.860987  +1.710937e-003 +1.043535e-003 +1.006366e-003 +8.963603e-004 +1.730069e-003 +3.994534e-004 +3.147536e-004 +1.815946e+000 +1.253241e-011 +8.962555e-002 +1.169536e-005 +4.602362e-006 +8.329875e-006 +7.142010e-008 -5.468102e-005 -6.406099e-005 +5.047754e-005 +5.739527e-002 +3.961026e-013 +1.437339e-002 
+5.874059e+001    118.860987  +1.761353e-003 +1.051642e-003 +9.713721e-004 +8.893366e-004 +1.726744e-003 +3.978382e-004 +3.134808e-004 +1.812456e+000 +1.250832e-011 +8.926312e-002 +1.192711e-005 +4.601411e-006 +8.333441e-006 +7.139663e-008 -5.727490e-005 -6.405747e-005 +5.047477e-005 +6.011791e-002 +4.148924e-013 +1.437260e-002 
+5.879095e+001    118.860987  +1.811769e-003 +1.059748e-003 +9.363786e-004 +8.823130e-004 +1.723418e-003 +3.962229e-004 +3.122081e-004 +1.808965e+000 +1.248423e-011 +8.890070e-002 +1.215885e-005 +4.600461e-006 +8.337007e-006 +7.137317e-008 -5.986879e-005 -6.405394e-005 +5.047198e-005 +6.284055e-002 +4.336822e-013 +1.437181e-002 
+5.884142e+001    118.860987  +1.829888e-003 +1.069871e-003 +9.195271e-004 +8.256024e-004 +1.720678e-003 +3.950243e-004 +3.112636e-004 +1.806089e+000 +1.246438e-011 +8.863178e-002 +1.217014e-005 +9.145262e-008 +8.491887e-006 +3.197405e-006 -6.245560e-005 -6.405349e-005 +5.047163e-005 +6.555576e-002 +4.524207e-013 +1.437171e-002 
+5.889195e+001    118.860987  +1.829310e-003 +1.081160e-003 +9.131787e-004 +7.401257e-004 +1.718276e-003 +3.940670e-004 +3.105093e-004 +1.803568e+000 +1.244698e-011 +8.841699e-002 +1.205379e-005 -7.027483e-006 +8.734372e-006 +8.133258e-006 -6.503832e-005 -6.405482e-005 +5.047268e-005 +6.826668e-002 +4.711296e-013 +1.437201e-002 
+5.894271e+001    118.860987  +1.793079e-003 +1.078708e-003 +9.278489e-004 +7.185370e-004 +1.717114e-003 +3.937615e-004 +3.102686e-004 +1.802348e+000 +1.243857e-011 +8.834845e-002 +1.169255e-005 -9.164186e-006 +9.149962e-006 +9.620429e-006 -6.764281e-005 -6.405899e-005 +5.047597e-005 +7.100046e-002 +4.899962e-013 +1.437294e-002 
+5.899358e+001    118.860987  +1.741569e-003 +1.070368e-003 +9.515271e-004 +7.243288e-004 +1.716484e-003 +3.937354e-004 +3.102480e-004 +1.801686e+000 +1.243400e-011 +8.834259e-002 +1.122636e-005 -9.165647e-006 +9.639739e-006 +9.629594e-006 -7.025664e-005 -6.406437e-005 +5.048021e-005 +7.374403e-002 +5.089305e-013 +1.437415e-002 
+5.904444e+001    118.860987  +1.690059e-003 +1.062027e-003 +9.752053e-004 +7.301207e-004 +1.715853e-003 +3.937093e-004 +3.102275e-004 +1.801024e+000 +1.242943e-011 +8.833673e-002 +1.076016e-005 -9.167107e-006 +1.012952e-005 +9.638759e-006 -7.287047e-005 -6.406975e-005 +5.048445e-005 +7.648761e-002 +5.278648e-013 +1.437536e-002 
+5.909530e+001    118.860987  +1.638549e-003 +1.053687e-003 +9.988835e-004 +7.359126e-004 +1.715222e-003 +3.936832e-004 +3.102069e-004 +1.800362e+000 +1.242486e-011 +8.833087e-002 +1.029397e-005 -9.168567e-006 +1.061929e-005 +9.647924e-006 -7.548430e-005 -6.407513e-005 +5.048869e-005 +7.923118e-002 +5.467990e-013 +1.437657e-002 
+5.914547e+001    118.942048  +1.589009e-003 +1.040453e-003 +1.024364e-003 +7.441649e-004 +1.715498e-003 +3.935724e-004 +3.100720e-004 +1.800139e+000 +1.242332e-011 +8.836310e-002 +9.835642e-006 -9.131296e-006 +1.110474e-005 +9.691375e-006 -7.807508e-005 -6.380040e-005 +5.026450e-005 +8.192723e-002 +5.654053e-013 +1.432418e-002 
+5.919677e+001    119.090081  +1.539374e-003 +1.022912e-003 +1.052119e-003 +7.546364e-004 +1.716498e-003 +3.933910e-004 +3.098425e-004 +1.800254e+000 +1.242411e-011 +8.842646e-002 +9.368258e-006 -9.062176e-006 +1.160294e-005 +9.763367e-006 -8.073400e-005 -6.329516e-005 +4.985251e-005 +8.467339e-002 +5.843574e-013 +1.422749e-002 
+5.924806e+001    119.239428  +1.491488e-003 +1.005996e-003 +1.081933e-003 +7.658221e-004 +1.716878e-003 +3.937603e-004 +3.100458e-004 +1.799711e+000 +1.242037e-011 +8.861460e-002 +8.905835e-006 -8.998320e-006 +1.210683e-005 +9.842080e-006 -8.336337e-005 -6.278176e-005 +4.943418e-005 +8.738533e-002 +6.030734e-013 +1.412885e-002 
+5.929936e+001    119.389152  +1.444253e-003 +9.893056e-004 +1.112486e-003 +7.772644e-004 +1.717033e-003 +3.943220e-004 +3.104003e-004 +1.798932e+000 +1.241499e-011 +8.884655e-002 +8.445147e-006 -8.936428e-006 +1.261295e-005 +9.923284e-006 -8.598153e-005 -6.226165e-005 +4.901079e-005 +9.008264e-002 +6.216884e-013 +1.402846e-002 
+5.935066e+001    119.539345  +1.398659e-003 +9.731649e-004 +1.144846e-003 +7.893349e-004 +1.716633e-003 +3.953460e-004 +3.111181e-004 +1.797570e+000 +1.240559e-011 +8.918332e-002 +7.988622e-006 -8.879468e-006 +1.312488e-005 +1.001072e-005 -8.857125e-005 -6.171867e-005 +4.856959e-005 +9.274727e-002 +6.400778e-013 +1.392268e-002 
+5.940195e+001    119.689538  +1.354138e-003 +9.573742e-004 +1.178308e-003 +8.017836e-004 +1.715886e-003 +3.966442e-004 +3.120512e-004 +1.795847e+000 +1.239370e-011 +8.958264e-002 +7.534497e-006 -8.825566e-006 +1.364086e-005 +1.010221e-005 -9.114163e-005 -6.115458e-005 +4.811203e-005 +9.538887e-002 +6.583083e-013 +1.381185e-002 
+5.945325e+001    119.839825  +1.310623e-003 +9.419114e-004 +1.212803e-003 +8.145866e-004 +1.714815e-003 +3.981996e-004 +3.131859e-004 +1.793787e+000 +1.237948e-011 +9.004085e-002 +7.082620e-006 -8.774529e-006 +1.416064e-005 +1.019750e-005 -9.369385e-005 -6.057073e-005 +4.763918e-005 +9.800874e-002 +6.763888e-013 +1.369625e-002 
+5.950455e+001    119.990112  +1.268910e-003 +9.270249e-004 +1.249016e-003 +8.279737e-004 +1.713192e-003 +4.001770e-004 +3.146519e-004 +1.791153e+000 +1.236131e-011 +9.059542e-002 +6.634198e-006 -8.728778e-006 +1.468756e-005 +1.029866e-005 -9.621205e-005 -5.994078e-005 +4.713034e-005 +1.005903e-001 +6.942053e-013 +1.356990e-002 
+5.955584e+001    120.140399  +1.227902e-003 +9.123635e-004 +1.285879e-003 +8.415812e-004 +1.711357e-003 +4.023151e-004 +3.162433e-004 +1.788302e+000 +1.234163e-011 +9.118745e-002 +6.187025e-006 -8.684897e-006 +1.521732e-005 +1.040208e-005 -9.871649e-005 -5.929095e-005 +4.660616e-005 +1.031549e-001 +7.119044e-013 +1.343870e-002 
+5.960714e+001    120.290498  +1.188768e-003 +8.982971e-004 +1.324402e-003 +8.557510e-004 +1.708977e-003 +4.048661e-004 +3.181583e-004 +1.784886e+000 +1.231806e-011 +9.187418e-002 +5.742890e-006 -8.645448e-006 +1.575471e-005 +1.051147e-005 -1.011835e-004 -5.858380e-005 +4.603726e-005 +1.056778e-001 +7.293157e-013 +1.329412e-002 
+5.965844e+001    120.440316  +1.150769e-003 +8.845908e-004 +1.363856e-003 +8.702382e-004 +1.706281e-003 +4.076560e-004 +3.202602e-004 +1.781147e+000 +1.229225e-011 +9.261638e-002 +5.300298e-006 -8.608301e-006 +1.629681e-005 +1.062429e-005 -1.036264e-004 -5.783659e-005 +4.543722e-005 +1.081732e-001 +7.465369e-013 +1.314004e-002 
+5.970973e+001    120.590039  +1.113980e-003 +8.712690e-004 +1.404304e-003 +8.850641e-004 +1.703249e-003 +4.107008e-004 +3.225611e-004 +1.777063e+000 +1.226406e-011 +9.341787e-002 +4.859352e-006 -8.573607e-006 +1.684392e-005 +1.074077e-005 -1.060438e-004 -5.704667e-005 +4.480399e-005 +1.106394e-001 +7.635569e-013 +1.297582e-002 
+5.976103e+001    120.738917  +1.079191e-003 +8.586255e-004 +1.446272e-003 +9.003573e-004 +1.699692e-003 +4.140987e-004 +3.251384e-004 +1.772441e+000 +1.223217e-011 +9.430082e-002 +4.420626e-006 -8.543339e-006 +1.739936e-005 +1.086271e-005 -1.084165e-004 -5.619011e-005 +4.411886e-005 +1.130569e-001 +7.802408e-013 +1.279592e-002 
+5.981242e+001    120.868446  +1.045188e-003 +8.468571e-004 +1.488913e-003 +9.149356e-004 +1.695933e-003 +4.168366e-004 +3.272081e-004 +1.767732e+000 +1.219967e-011 +9.502074e-002 +3.981718e-006 -8.518872e-006 +1.795888e-005 +1.097575e-005 -1.107718e-004 -5.542990e-005 +4.351133e-005 +1.154614e-001 +7.968354e-013 +1.263562e-002 
+5.986279e+001    120.868446  +1.014287e-003 +8.401214e-004 +1.532194e-003 +9.236411e-004 +1.691796e-003 +4.146220e-004 +3.254697e-004 +1.763420e+000 +1.216991e-011 +9.451591e-002 +3.552296e-006 -8.526149e-006 +1.851393e-005 +1.101839e-005 -1.130072e-004 -5.542809e-005 +4.350990e-005 +1.177915e-001 +8.129156e-013 +1.263521e-002 
+5.991315e+001    120.868446  +9.833864e-004 +8.333857e-004 +1.575475e-003 +9.323466e-004 +1.687659e-003 +4.124074e-004 +3.237313e-004 +1.759107e+000 +1.214015e-011 +9.401107e-002 +3.122874e-006 -8.533427e-006 +1.906898e-005 +1.106103e-005 -1.152426e-004 -5.542628e-005 +4.350848e-005 +1.201215e-001 +8.289957e-013 +1.263480e-002 
+5.996363e+001    120.868446  +9.742681e-004 +8.196378e-004 +1.587259e-003 +9.300126e-004 +1.684238e-003 +4.107104e-004 +3.223992e-004 +1.755541e+000 +1.211554e-011 +9.362422e-002 +2.748126e-006 -7.435672e-006 +1.923352e-005 +3.007985e-006 -1.174728e-004 -5.542628e-005 +4.350848e-005 +1.224461e-001 +8.450387e-013 +1.263480e-002 
+6.001416e+001    120.868446  +9.730706e-004 +8.033401e-004 +1.587589e-003 +9.236640e-004 +1.681076e-003 +4.092015e-004 +3.212147e-004 +1.752246e+000 +1.209279e-011 +9.328027e-002 +2.393261e-006 -5.936087e-006 +1.925605e-005 -7.988944e-006 -1.197012e-004 -5.542694e-005 +4.350900e-005 +1.247688e-001 +8.610682e-013 +1.263495e-002 
+6.006489e+001    120.868446  +9.967471e-004 +8.056324e-004 +1.553787e-003 +9.152652e-004 +1.679416e-003 +4.084914e-004 +3.206573e-004 +1.750516e+000 +1.208085e-011 +9.311838e-002 +2.092880e-006 -5.640010e-006 +1.885081e-005 -1.014983e-005 -1.219478e-004 -5.542951e-005 +4.351103e-005 +1.271105e-001 +8.772293e-013 +1.263553e-002 
+6.011565e+001    120.868446  +1.026642e-003 +8.125722e-004 +1.511452e-003 +9.063539e-004 +1.678132e-003 +4.079809e-004 +3.202566e-004 +1.749177e+000 +1.207161e-011 +9.300201e-002 +1.806121e-006 -5.644810e-006 +1.833862e-005 -1.010171e-005 -1.241990e-004 -5.543257e-005 +4.351343e-005 +1.294570e-001 +8.934233e-013 +1.263623e-002 
+6.016642e+001    120.868446  +1.056537e-003 +8.195121e-004 +1.469116e-003 +8.974425e-004 +1.676847e-003 +4.074704e-004 +3.198558e-004 +1.747838e+000 +1.206237e-011 +9.288564e-002 +1.519361e-006 -5.649611e-006 +1.782643e-005 -1.005359e-005 -1.264502e-004 -5.543563e-005 +4.351583e-005 +1.318035e-001 +9.096172e-013 +1.263693e-002 
+6.021719e+001    120.868446  +1.086432e-003 +8.264519e-004 +1.426781e-003 +8.885312e-004 +1.675563e-003 +4.069599e-004 +3.194551e-004 +1.746499e+000 +1.205313e-011 +9.276926e-002 +1.232602e-006 -5.654411e-006 +1.731424e-005 -1.000546e-005 -1.287014e-004 -5.543869e-005 +4.351823e-005 +1.341500e-001 +9.258112e-013 +1.263763e-002 
+6.026749e+001    120.955143  +1.118281e-003 +8.362584e-004 +1.386301e-003 +8.754822e-004 +1.675303e-003 +4.068338e-004 +3.193039e-004 +1.745708e+000 +1.204767e-011 +9.280348e-002 +9.485655e-007 -5.649045e-006 +1.681351e-005 -9.901539e-006 -1.309463e-004 -5.472598e-005 +4.295174e-005 +1.364493e-001 +9.416792e-013 +1.248363e-002 
